/************************************************************/;;;;;;;;;;;;;
/*******  Extract on Mon Oct 02 10:30:19 CEST 2006  ****************/;;;;;;;;;;;;;
/************************************************************/;;;;;;;;;;;;;


id;CustomerName;CustomerAddress;idState;id2;RegTime;RegisterTime;Somme1;Somme2;Somme3;Somme4;Somme5;Somme6;Somme7
2583;Hardee Woodwork Ltd.;1019 Deerfield Rd.;48;45;08/04/2000 13:48;1990-04-07 04:46:40.000;79166;92000.0048;23072;44;6245.7390;3.679867E+6;693996790.0
2584;Tub's Furniture Store;302-A Crestwood Village Rd.;34;25;01/03/2004 14:40;1985-02-02 02:40:00.000;87372;15900.0712;7598;167;20104.6076;4.26996E+6;782733335.0
2585;MedicServe Medical Supply;368 Woodland Rd.;3;32;11/04/2000 23:13;1982-05-09 03:40:00.000;45201;42687.8639;20945;242;37580.8132;2.483084E+6;376027119.0
2586;Car Suite Cleaners;1860 Parkside Ln.;26;21;13/10/1990 15:15;2000-02-28 14:26:40.000;76150;17710.8032;20555;66;99227.6482;9.861804E+6;233351146.0
2587;Sigman and Freud Psychiatry;1444 Chantilly Ln.;37;12;02/06/1972 03:27;1974-07-21 01:53:20.000;96750;63284.4674;1364;64;583.5325;5.640908E+6;514653165.0
2588;Mail Boxes Et. Al.;225 Jeffrys Place;34;9;20/01/2000 23:08;1993-12-31 08:41:36.000;87112;43504.1200;9441;148;68240.1464;6.230706E+6;120759648.0
2589;Corbins, Rodriguez, & Savocchi;872 Virginia Rd.;21;22;07/05/1977 14:33;2001-02-12 10:13:20.000;74792;99920.4412;22845;70;10888.5021;6.534291E+6;101569048.0
2590;Auto Interior Carpeting Compan;1155 Ridgewood Drive;43;5;16/06/1986 11:00;1978-08-19 19:40:00.000;12610;26014.5320;26601;198;11657.4157;8.19432E+6;56099092.0
2591;Lake Shore Publishing;1975 elmwood Circle;16;15;01/05/1983 09:55;1998-10-21 21:00:00.000;80852;29984.9588;21237;160;93760.2210;2.118456E+6;41402296.0
2592;Acturial Enterprises Ltd.;3344 Beachwood Ln.;29;48;14/12/2006 08:40;1990-04-03 17:26:40.000;78544;6173.6946;355;53;57910.5110;8.493E+6;233394228.0
2593;Energy Source Diet Centers;1882 St. Johns;15;34;22/02/1996 14:40;2006-12-05 18:00:00.000;67848;82753.0752;25548;114;65736.5820;4.184497E+6;179690400.0
2594;Cotton Thumb Ltd.;77 Blackhawk Rd;29;3;02/06/2000 14:07;2001-01-14 16:13:20.000;80005;62124.5644;27403;16;86565.5424;820512.0;3944843.0
2595;Office Pro Supply Co.;135 Lakewood place;24;26;10/12/2004 04:13;1970-01-08 15:20:00.000;33624;5216.9020;17063;245;50876.6885;5.08408E+6;520094400.0
2596;Gordon & Son Brockerage Ltd.;1486 Oakwood;23;37;11/08/1985 17:55;2001-08-31 16:46:40.000;97250;2460.8520;6325;87;32920.9022;2.697152E+6;140222082.0
2597;Keep Cool Air Conditioner Repa;600 Central Ave;26;34;07/02/1974 09:07;1970-01-16 01:06:40.000;69350;41945.0000;29381;16;53112.6000;7.707219E+6;243926826.0
2598;New Dehli Auto Exchange;1975 elmwood Circle;48;21;14/11/1982 22:13;1970-04-01 06:40:00.000;38461;91443.7428;16266;149;92594.5777;6.84384E+6;434625912.0
2599;Derbin Contracting Services;3150 Skokie Valley Rd.;30;43;23/04/2007 04:47;1993-01-27 18:40:00.000;36040;54822.4094;9425;192;84923.8800;8.960012E+6;263673006.0
2600;Sigman and Freud Psychiatry;1 Twin Oaks Place;49;16;24/02/1977 19:20;2004-12-10 04:13:20.000;43220;50000.0112;17261;119;58040.8365;2.106964E+6;218687598.0
2601;Kermit the Pet Shop;12 Walker Ave.;2;29;05/01/1982 17:33;1993-03-03 12:00:00.000;66897;47334.6481;22608;78;52810.4071;373800.0;643860360.0
2602;Air Mexico;1482 Concorde Circle;39;15;03/11/1975 15:20;2004-02-14 17:21:36.000;67029;53730.7489;21963;188;77816.7117;9.972712E+6;159881169.0
2603;Gourmet the Frog;2112 Ravine Drive;17;29;06/08/1980 09:53;2006-01-04 17:21:36.000;64232;45017.0280;17532;208;50425.0721;196786.0;410817359.0
2604;Hart Corporation;3059 Priscilla Court;18;24;05/02/1975 19:20;2001-10-09 18:33:20.000;46780;84320.9816;16123;236;14528.8350;5.666985E+6;96058035.0
2605;Lambert & Locke Legal Services;10 Marquette Rd.;23;23;25/08/1998 00:07;1978-03-21 03:46:40.000;41107;63177.0473;19846;159;72008.7533;8.521304E+6;342437470.0
2606;Mail Boxes Et. Al.;2936 Arlington Ave.;33;26;09/12/1992 00:13;1977-12-27 19:46:40.000;74012;21360.6144;9851;57;83849.8360;2.9638E+6;577843655.0
2607;Schnitzer Denist College;4763 Blackhawk Rd.;48;48;08/04/1975 22:15;2003-09-04 19:26:40.000;95060;17730.3114;24474;86;26048.7288;2.342028E+6;38791185.0
2608;Hibop Heating and Air Conditio;1245 Eastwood;38;30;24/07/2000 11:27;1990-08-18 18:20:00.000;99815;91722.8704;807;16;66780.2740;8.818462E+6;297128771.0
2609;Peterson Roberts Carpentry;406 Trinity Ct.;3;49;01/12/1993 15:33;1986-05-05 19:00:00.000;41350;18674.0220;15351;44;1593.4180;5.074316E+6;771036840.0
2610;Acme Chemical Supply;2870 Skokie Rd.;35;2;05/02/1986 22:42;1993-12-23 06:14:56.000;70751;88050.1633;30331;6;77628.5112;9.03334E+6;352951920.0
2611;Bako Delicatessen;505 N. Frances St.;5;39;06/03/1970 19:33;1980-09-30 03:01:36.000;14675;21022.5344;202;236;48921.9804;3.302702E+6;212514003.0
2612;BBQ Smith's Tex Mex;1444 Chantilly Ln.;31;17;18/05/1993 13:15;2005-05-24 21:41:36.000;91395;43944.0524;9252;160;46480.6593;1.516354E+6;6443994.0
2613;John G. Hartling Ltd.;245 Oakridge Ave.;19;18;20/03/2007 05:08;1982-06-02 11:00:00.000;98400;28569.2203;30744;40;49482.1502;4.595294E+6;733654552.0
2614;Auto Interior Carpeting Compan;242 Ashland Ave.;3;23;26/02/2001 12:00;1975-12-22 06:00:00.000;23007;99680.1472;21920;55;92092.8348;607896.0;242282052.0
2615;Percy Photography;115 Pleasent Ave.;28;33;16/01/1977 10:53;2001-05-08 06:33:20.000;8842.;8586.5556;31165;88;16670.6472;2.09519E+6;76066023.0
2616;North West Gas Co.;1949 Cloverdale Rd.;13;48;07/02/2000 10:15;1997-04-21 06:20:00.000;53767;1648.2672;3329;84;62448.0156;4.711882E+6;286155373.0
2617;North West Gas Co.;1155 Ridgewood Drive;7;38;11/11/1986 13:33;1986-12-06 04:28:16.000;43680;126.6840;29850;160;47580.4412;7.36184E+6;22305780.0
2618;Pivot Point College;115 Pleasent Ave.;44;3;16/01/1985 21:47;1978-12-08 10:13:20.000;16740;64461.7816;31067;9;57476.7936;8.751232E+6;188001264.0
2619;Innman Paint and Glass;2600 Winsor Mall;48;35;04/01/2006 22:15;1975-08-16 23:26:40.000;95356;31472.2853;1041;96;99014.6025;1.86028E+6;315533072.0
2620;Green Shoes Corp.;1660 Park Ave.;44;5;09/05/1975 10:33;2004-07-16 18:46:40.000;54678;67214.0520;11503;124;69199.6216;1.007694E+6;125471077.0
2621;Bill's Dive Shop;201-C Frontage Rd.;42;31;08/08/1986 16:47;2004-04-12 21:00:00.000;32965;35890.5496;30367;116;13267.8560;6.804285E+6;401158524.0
2622;Office Pro Supply Co.;616 Cobblestone Cir.;36;19;12/03/2003 23:20;2001-01-29 20:26:40.000;38090;94836.6000;26230;1;96144.9528;1.121065E+6;195876287.0
2623;Acme Chemical Supply;2600 Winsor Mall;39;3;26/05/2007 09:15;2006-09-16 10:46:40.000;17200;85691.0558;26110;21;3140.0342;5.573623E+6;128620121.0
2624;Mergenthaler Inc.;433 Burton Ave.;23;28;20/01/2003 22:00;1989-01-28 03:06:40.000;65248;34934.9185;3793;40;4125.1112;6.255648E+6;507048212.0
2625;John G. Hartling Ltd.;1957 Huntington Ave.;35;13;14/08/1983 17:42;1972-09-12 07:28:16.000;65031;24900.7452;18056;169;1392.1343;5.829915E+6;155636550.0
2626;Froggy's Gourmet Catering;1077 Court Ave.;44;7;17/09/2007 04:33;1999-10-12 04:46:40.000;392.2;93052.3880;15753;225;48696.9990;3.377816E+6;180752847.0
2627;Hi-Land Art & Frame;2148 Eastview Dr.;22;44;14/02/2005 19:35;1980-06-16 19:14:56.000;71491;24312.4508;16211;126;73800.9760;2.035664E+6;443344348.0
2628;Dean Grant Buick and Crysler;2600 Winsor Mall;35;48;11/09/2007 09:40;1996-11-26 16:54:56.000;11664;68887.7775;25266;114;31664.3280;7.306117E+6;973834246.0
2629;Green Shoes Corp.;218 Oakridge Ave.;37;44;05/03/2006 06:53;1972-04-25 05:21:36.000;39840;11742.0180;17813;192;65842.9142;350610.0;166115200.0
2630;Griffith Paving and Sealcoatin;969 Saxony Drive;43;42;24/01/1980 02:02;1987-09-24 06:33:20.000;7390.;88032.9065;15608;134;1570.4985;204388.0;7960596.0
2631;First National Bank of Ottowa;430 Oakland Drive;24;36;14/07/1983 20:47;1982-12-10 20:26:40.000;23840;19445.2326;9817;242;29103.2943;7.602488E+6;243992420.0
2632;Cradle the Call;21 Lakeview Terrace #2312;16;39;08/02/2000 08:53;1975-03-09 01:20:00.000;45096;79350.7207;1083;218;39509.3362;5.825664E+6;158931424.0
2633;AA Advertising;266 Green Bay Rd.;40;23;07/02/1978 11:47;1974-07-27 13:26:40.000;26156;84.0822;12313;200;61708.2110;7.52098E+6;758522730.0
2634;Crossroads Construction, Inc.;632 Florence Dr.;39;35;27/06/2000 16:08;1978-02-25 13:06:40.000;684.7;12572.1040;11694;8;97824.1120;8.8457E+6;781972314.0
2635;Sigman and Freud Psychiatry;1858 Balsam Way;21;44;12/01/2002 01:47;2002-08-06 14:06:40.000;35894;94506.8400;8778;1;87440.1475;9.335269E+6;114558192.0
2636;American Deli Workers Union;1795 Lake Cook Rd.;37;22;17/03/1992 02:40;2007-01-20 04:28:16.000;48036;25436.0530;25035;4;25152.6156;7.054948E+6;137789010.0
2637;Nirabi Auto Service;857 Woodbine Rd;19;35;08/06/1971 12:08;1987-02-24 10:13:20.000;63997;94595.1375;19515;49;33153.0711;7.437E+6;404333985.0
2638;Shaggy's Grooming Services;175 beech St.;10;37;14/12/1993 09:07;1977-10-07 00:08:16.000;13372;46400.3184;13607;182;57044.6364;3.591348E+6;94907442.0
2639;Froggy's Gourmet Catering;2510 Crain;12;43;12/07/2002 10:48;1990-10-05 05:13:20.000;69132;20973.8308;15462;65;50618.6512;1.825325E+6;595017530.0
2640;PGS Associates;245 Oakridge Ave.;40;24;08/04/1987 18:07;1972-11-16 11:06:40.000;36160;33256.0612;12780;138;13048.7355;124352.0;39200.0
2641;Gordon & Son Brockerage Ltd.;2267 Anderson Lane;34;16;24/03/2001 13:22;1985-10-21 00:46:40.000;80582;6640.8056;6072;180;30605.1810;3.043704E+6;396920040.0
2642;Bill's Dive Shop;334 Lynn Terrace;24;40;16/09/2003 03:15;1970-11-24 13:06:40.000;56586;81200.9968;24677;244;75842.3570;4.5239E+6;226387200.0
2643;Myers Chocolates and Confectio;313 Grove Ave.;38;39;22/01/2006 11:07;2007-04-13 13:28:16.000;79857;49247.0488;31045;28;55402.4362;1.9712E+6;1485666.0
2644;Got It All Electronics Supply;1715 Chicago Ave.;39;21;13/10/1974 21:15;1986-05-06 22:46:40.000;37588;37961.2712;11341;5;66684.2000;2.894836E+6;8453687.0
2645;Garfield Appliance Service;616 Cobblestone Cir.;41;37;06/01/2003 18:42;1985-07-10 08:08:16.000;40525;99961.0125;25405;212;82516.7786;8.852655E+6;492648019.0
2646;Lake Shore Beaches;671 Blackstone Ave.;30;19;20/07/2002 22:20;1977-01-16 01:48:16.000;39405;50216.1242;21354;51;52000.3004;5.75812E+6;390552458.0
2647;Bill's Dive Shop;220 Vine Ave.;9;10;14/12/2001 14:28;1996-03-26 08:01:36.000;8359.;25252.9168;25173;46;58764.9500;3.6171E+6;190537669.0
2648;Myles Building Consultants;245 Oakridge Ave.;12;12;15/03/2004 19:35;1978-01-19 12:13:20.000;79603;57280.2234;21504;63;29910.7200;4.48322E+6;378325688.0
2649;Hibbard Road Suppliers;59 Cordon Terr.;17;40;13/10/1980 16:47;2006-11-08 15:33:20.000;88.98;80538.3004;20602;192;48989.9990;6.734952E+6;203918792.0
2650;Lidhal design Corp.;220 Vine Ave.;44;34;18/12/1987 21:07;2000-12-05 16:40:00.000;23617;40208.6400;24312;177;14788.9939;6.222804E+6;370405110.0
2651;Lambert & Locke Legal Services;1619 Judson Ave. Apt #34B;41;24;25/11/1972 17:20;2000-11-19 02:41:36.000;50588;39911.2892;11463;167;9528.2315;3.972455E+6;346182452.0
2652;Dependable Plumbing and Sewer;406 Trinity Ct.;23;38;07/06/1996 16:07;1989-04-30 09:14:56.000;15585;80175.8794;17850;151;4252.4080;7.440655E+6;131472050.0
2653;Froggy's Gourmet Catering;812 North Ave.;33;39;15/10/2005 21:55;1996-10-08 08:33:20.000;52381;11120.7224;22106;78;16880.2025;5.162444E+6;5697890.0
2654;Park District Of America;812 North Ave.;39;41;05/12/2006 08:55;1980-11-11 03:06:40.000;88119;3880.9205;18135;158;14300.6610;5.359275E+6;46644864.0
2655;Rythmics Ltd.;574 Chicago Ave.;1;30;29/05/1987 23:55;2007-01-12 02:01:36.000;73016;90150.9295;28551;32;76528.2327;350194.0;248758755.0
2656;Parties Galore Golf Course;4467 Sheridan Rd.;8;9;22/09/2007 23:27;1982-07-16 01:28:16.000;68400;17912.2032;13254;241;98562.5218;5.5108E+6;77110515.0
2657;Energy Source Diet Centers;788 Tennyson Ave.;20;12;22/12/2007 05:07;1990-11-15 00:01:36.000;12425;12308.3795;13769;188;15572.8334;6.576083E+6;193018231.0
2658;Mac Computer Warehouse;201-C Frontage Rd.;5;17;15/12/2006 16:27;1983-04-12 20:28:16.000;88382;88520.1676;25179;132;46429.5976;3.299468E+6;584008795.0
2659;Acturial Enterprises Ltd.;1619 Judson Ave. Apt #34B;45;44;23/04/1986 00:27;2003-04-12 21:14:56.000;42464;95752.3700;10945;242;92344.0600;7.566952E+6;77181288.0
2660;Cradle the Call;2148 Eastview Dr.;31;41;16/04/1985 19:22;1972-07-13 19:26:40.000;33002;30844.6339;28669;80;95524.6908;841036.0;66384555.0
2661;Kapp Camera and Video;242 Ashland Ave.;45;23;18/03/2001 07:20;1972-03-07 07:06:40.000;48050;90684.5997;17641;166;39568.5984;3.08742E+6;90967734.0
2662;Elm Place Business Supplies;1619 Judson Ave. Apt #34B;33;33;13/10/1972 13:28;2002-08-09 16:21:36.000;51412;31933.2350;24834;28;44080.6170;8.455243E+6;142642858.0
2663;Arthur M. Feildberg Galleries;10 Marquette Rd.;44;39;26/02/2006 20:27;2007-09-21 19:40:00.000;51364;82737.1784;27570;112;6860.6670;9.60891E+6;72523602.0
2664;Lickmen Restoration;3148 cottonwood Ct.;40;1;10/02/2001 14:42;1975-09-01 11:40:00.000;10491;62383.6832;15199;16;92302.2455;1.452103E+6;51299234.0
2665;Acme Chemical Supply;581 Hill St. Apt. 234;38;8;14/01/1977 14:27;1989-01-20 11:46:40.000;91450;46014.0279;388;160;7680.9432;8.33468E+6;60243570.0
2666;Facelift Kitchen and Bath;1752 Clinton Ave.;1;20;25/01/1977 17:07;1993-07-11 22:48:16.000;49520;83005.6240;6987;199;95600.1086;6.263375E+6;219082656.0
2667;Masterlands Cleaning;2045 St. johns Ave.;10;5;15/06/2005 02:47;1980-02-25 11:48:16.000;12352;55515.9454;31593;176;17887.8641;466115.0;78374427.0
2668;Air India;14836 W. River Oaks Dr.;39;45;25/11/2005 18:13;1972-07-15 15:53:20.000;8476.;45896.1680;9108;224;96375.7280;5.912502E+6;165041848.0
2669;Transformation Enterprises;844 Spruce St.;4;31;03/09/1987 21:40;2000-07-31 21:13:20.000;57172;83644.2476;30202;142;41828.4490;7.514591E+6;48948900.0
2670;Froggy's Gourmet Catering;1875 Roger Williams Ave.;7;45;12/11/1993 10:27;2000-08-06 23:41:36.000;58718;46008.9000;31126;208;43289.4780;7.168255E+6;681257653.0
2671;Lake Shore Publishing;1009 marvel Way;47;33;09/06/2005 07:53;2001-09-04 16:08:16.000;7474.;55630.1548;11566;2;48493.4448;5.77658E+6;568152000.0
2672;Flinn Mosquito and Pest Contro;1575 Oak Ave.  Apt. 2C;44;44;16/05/1983 03:27;2005-05-21 14:33:20.000;96508;9451.9330;1845;108;53748.1484;176750.0;813992340.0
2673;Cotton Thumb Ltd.;367Bluebird Terr.;46;40;11/08/1975 15:40;2003-03-20 16:41:36.000;5975.;11361.3507;15531;236;21994.4106;283190.0;307899914.0
2674;Hibbard Road Suppliers;1715 Chicago Ave.;30;38;31/08/1985 19:13;2000-05-26 13:00:00.000;60654;14441.3852;8463;140;50045.2501;9.241228E+6;142493922.0
2675;Parties Galore Golf Course;1619 Judson Ave. Apt #34B;6;1;29/09/1990 10:20;1975-01-06 08:01:36.000;84228;67518.9641;18555;148;4699.9709;9.231697E+6;16293672.0
2676;Office Pro Supply Co.;367Bluebird Terr.;41;10;15/02/1970 03:20;2006-11-26 03:48:16.000;21960;43170.2000;5977;201;62722.0604;1.899927E+6;391555970.0
2677;Air France;1882 St. Johns;50;39;09/12/2002 02:13;2002-06-07 00:34:56.000;42844;53504.8113;4848;196;21456.0665;8.28524E+6;522127807.0
2678;Pivot Point College;2032 Northbrook Ct.;42;4;02/04/1996 06:42;1975-04-01 16:00:00.000;69715;57458.7180;26445;84;33096.2290;2.687872E+6;62522808.0
2679;Dean Grant Buick and Crysler;1912 Old Briar Lane #2;22;7;25/05/2006 08:20;2001-03-06 14:26:40.000;6092.;35852.7599;19671;91;8838.1600;1.425984E+6;35704193.0
2680;Morgan Construction Co;746 Judson Place;26;47;15/05/2000 01:40;1986-08-19 02:46:40.000;47488;8098.1145;17486;228;57800.9552;307510.0;261426510.0
2681;BBQ Smith's Tex Mex;629 Kincaid Ave.;36;44;22/08/1993 07:13;1975-04-07 18:28:16.000;58646;49783.1344;27870;172;62388.0857;3.747332E+6;477156055.0
2682;Keyth Contracting and Repair;115 Judson Rd.;15;46;17/03/2004 05:07;1999-11-15 21:06:40.000;93794;83280.2569;7558;102;15610.9486;6.57716E+6;134897319.0
2683;Funnyface Amusement Games;1715 Chicago Ave.;14;30;03/07/2000 08:35;1987-01-31 02:53:20.000;11900;82165.1507;3351;208;23840.2354;1.710066E+6;753713250.0
2684;Green Shoes Corp.;1799 Rosemary Way;5;6;21/04/1970 15:33;1972-04-21 18:01:36.000;16040;78480.8716;12423;82;93525.7412;6.93875E+6;19672485.0
2685;Venturi Discount Drugs;1715 Chicago Ave.;48;41;03/03/2006 19:08;2001-02-06 15:20:00.000;36352;45802.1200;19035;232;22872.9953;3.290358E+6;225284010.0
2686;Lake Shore Publishing;1795 Lake Cook Rd.;50;50;09/01/2004 20:15;1977-11-30 01:06:40.000;53907;54030.3108;13794;213;16152.1750;7.590615E+6;268004949.0
2687;Sigman and Freud Psychiatry;1185 County line Rd.;4;42;20/12/1983 09:20;2004-11-11 10:01:36.000;87635;47990.7255;3222;40;72979.8288;8.258215E+6;564866568.0
2688;Rythmics Ltd.;511 Hill;48;22;10/09/2000 03:00;1980-05-16 22:20:00.000;35000;76688.6136;24754;16;87768.5844;4.681932E+6;7255350.0
2689;Tub's Furniture Store;1658 Second St.;9;26;03/12/1972 19:47;1980-09-29 08:20:00.000;23168;4000.8590;42;131;27820.8048;8.4658E+6;60589204.0
2690;Air Mexico;865 Old Tall Tree Lane;9;36;26/10/2005 06:55;2005-08-15 01:54:56.000;7640.;75481.7744;31604;136;30413.2731;7.003875E+6;604493400.0
2691;Highland Lanes;310 Walker Ave.;48;15;26/10/1974 07:13;1975-08-15 10:34:56.000;58620;27496.4608;25845;83;66023.9990;185772.0;384330618.0
2692;Highland Heights Gift Shop;10 Marquette Rd.;21;14;18/08/2005 13:15;2004-09-03 03:41:36.000;90045;25530.4205;30726;119;41622.6001;6.900808E+6;115914756.0
2693;Office Pro Supply Co.;511 Maple Ave.  Apt. 1B;19;5;12/02/2001 21:20;2001-05-13 17:53:20.000;70364;78848.1952;29140;65;41592.4972;2.148563E+6;706077008.0
2694;Happ Aluminum Siding Co.;1126 Hillcrest Ave;4;48;22/05/1996 02:08;1997-03-09 09:33:20.000;96730;49680.0155;24747;242;64680.6298;7.75291E+6;191983611.0
2695;American Apartments;2112 Ravine Drive;12;50;16/01/1993 23:35;1971-12-21 21:46:40.000;30738;74435.9051;3011;178;39034.6203;584960.0;91559292.0
2696;Esmarda Chemical Manufacturers;456 Grossman Ln.;30;4;21/01/1989 23:08;1999-05-10 02:33:20.000;57528;70108.6840;26842;44;32500.6043;1.909544E+6;650510237.0
2697;Parkway Auto Body;12 Skokie Valley Rd.;23;48;08/05/1992 13:15;1996-12-29 22:53:20.000;42144;67372.8180;19473;13;72130.2344;3.47184E+6;770255685.0
2698;Nina's Snow Plowing;1547 Knolwood Rd.;14;9;17/01/2000 14:15;1999-08-06 01:40:00.000;55545;37740.5100;15624;72;31089.4438;6.275781E+6;283201093.0
2699;Kapp Camera and Video;632 Florence Dr.;13;9;18/08/2004 23:15;1971-11-19 19:34:56.000;87179;17602.1040;5364;80;21404.9480;4.961948E+6;83830761.0
2700;Caranisco Homes;807 Old Trail Rd.;29;48;16/07/1975 00:47;1970-03-04 00:53:20.000;50352;96639.9396;3528;196;18506.9727;8.439872E+6;132776592.0
2701;John G. Hartling Ltd.;135 Lakewood place;19;21;09/05/2006 19:40;2005-07-25 15:00:00.000;68100;72472.5120;2237;102;30776.4755;9.31418E+6;36532224.0
2702;janice Mann Accounting Service;969 Saxony Drive;31;19;09/07/2006 23:53;2005-12-13 09:48:16.000;9080.;28552.8000;1980;103;43480.4504;2.16922E+6;692446545.0
2703;Salt & Pepper Catering Service;632 Florence Dr.;21;4;10/09/2001 17:42;2002-07-29 19:28:16.000;74600;55092.7782;25481;152;16574.5600;3.300142E+6;112737582.0
2704;Nel Video Productions;1750 Lily Court;50;12;17/08/1977 11:00;1985-08-26 19:01:36.000;31000;12082.7150;15820;198;30904.2497;1.673529E+6;91867557.0
2705;Maintence Services of Maine;788 Tennyson Ave.;21;30;07/09/1982 07:15;2007-11-20 14:01:36.000;12672;25268.1317;4152;72;98980.5638;9.276008E+6;14615307.0
2706;janice Mann Accounting Service;1915 Lewis Ln.  Apt 13;50;23;09/04/2003 15:53;2002-12-15 08:00:00.000;38500;2200.3458;26075;24;18390.0660;6.033048E+6;3432842.0
2707;Mac Computer Warehouse;671 Blackstone Ave.;25;14;27/05/2000 07:42;1972-07-22 05:28:16.000;33440;73866.8985;17406;105;53266.4831;8.335325E+6;16483764.0
2708;PGS Associates;241 Callan Rd.;36;13;01/01/1977 00:42;1974-09-09 13:00:00.000;79512;10629.0455;26000;203;17220.9100;8.594886E+6;16157280.0
2709;Energy Source Diet Centers;1907 S. Prospect Ave.;36;29;01/05/2003 18:47;2005-10-31 14:01:36.000;30648;42645.4632;17190;110;45500.9839;419450.0;168196900.0
2710;Acme Chemical Supply;1233 Arbor Rd.;48;19;14/08/1989 13:13;1980-12-12 09:06:40.000;84000;16184.4842;28436;73;47064.3322;5.395731E+6;141538560.0
2711;Lutz Soft Cloth Car Wash;1915 Lewis Ln.  Apt 13;2;31;29/07/2006 20:07;1980-10-14 00:21:36.000;10900;82304.8095;126;194;99980.2926;8.340518E+6;22165028.0
2712;AAA Daniels Antiques;807 Old Trail Rd.;5;21;28/03/1989 22:28;1987-11-08 08:53:20.000;4696.;41220.2665;13017;18;25540.4684;2.84565E+6;58584357.0
2713;Woodworks Co.;201-C Frontage Rd.;39;50;20/04/2005 13:27;1987-05-07 16:33:20.000;45760;22795.6976;6318;39;66770.9775;9.554025E+6;210615933.0
2714;Truck-X Muffler Repair;1770 first St.;20;21;12/10/2007 06:35;1985-03-01 12:14:56.000;33338;35938.9320;27464;102;53623.8100;2.40624E+6;725272445.0
2715;Gordon & Son Brockerage Ltd.;1234 Devonshire Court;33;50;24/06/2005 04:07;1970-02-22 02:00:00.000;13016;85280.9923;10278;48;44910.7170;1.852428E+6;751291080.0
2716;Air India;1444 Chantilly Ln.;10;25;04/02/1994 02:02;2000-10-18 03:00:00.000;71559;42018.6176;31293;172;23286.2848;3.70005E+6;123792613.0
2717;Air India;120 high St.;10;36;23/10/1970 04:20;1983-04-05 03:06:40.000;71646;41468.9697;31260;64;94012.3950;7.389055E+6;178630002.0
2718;Vanity Town;54 Lakeview Terrace;41;36;15/12/2006 07:22;1990-10-15 04:06:40.000;12250;64690.9748;4318;240;41020.6965;9.565459E+6;81981114.0
2719;Air Indonesia;1795 Lake Cook Rd.;9;48;28/01/2004 08:42;2001-06-24 21:00:00.000;54752;12811.1296;17991;224;72952.4671;7.281744E+6;343500628.0
2720;Cotton Thumb Ltd.;643 De Temple Rd.;5;2;14/08/1989 20:48;1987-07-12 15:53:20.000;39800;18372.4604;2569;20;41945.7860;8.333936E+6;149591925.0
2721;Bee Line Publishing;1912 Old Briar Lane #2;26;5;12/08/1996 15:27;1993-08-16 12:20:00.000;85848;14722.2880;30525;110;52390.2057;1.706925E+6;94262706.0
2722;Derbin Contracting Services;1660 Park Ave.;41;39;04/03/1986 06:00;2006-07-07 20:20:00.000;69716;31680.9700;5772;250;67806.7642;7.774011E+6;762377577.0
